trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
10/27/2019 7:06,3536820000000000.0,fraud_Kiehn-Emmerich,grocery_pos,56.7,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,8/10/1981,7ff45b439443cbfb0ad152bc73fa111c,1351321608,41.719958,-92.784274,0
2/11/2019 14:33,4837000000000000.0,fraud_Wilkinson Ltd,entertainment,42.71,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/1979,45d2df1899f6fc305bc7b99cb7938742,1328970785,46.763854,-86.033264,0
6/15/2020 12:54,3566090000000000.0,"fraud_Zboncak, Rowe and Murazik",shopping_net,27.63,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,4/25/1971,3466b11a265b7293031d09831f1477cf,1371300884,34.801003,-118.571659,0
10/8/2019 22:55,38295600000000.0,fraud_Stoltenberg-Beatty,shopping_pos,2.9,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,6/14/1983,3e979633bf5374035dc9a83d258f51e6,1349736938,32.73019,-100.572306,0
1/26/2020 18:11,3567700000000000.0,fraud_Collier LLC,home,25.63,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,7/29/1998,1c7125fff96f1bf3db1b520d636672da,1359223877,42.678302,-73.523511,0
4/27/2019 3:57,3587040000000000.0,"fraud_Terry, Johns and Bins",misc_pos,28.2,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,10/15/1974,711fda1bfa854afc07a7195bfaa6594d,1335499044,35.694567,-89.654234,0
6/16/2020 18:28,3518760000000000.0,fraud_Haag-Blanda,food_dining,6.2,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,11/24/1989,b38ae7a194b4c2eaa30b89ab8f19016b,1371407327,39.136902,-110.074549,0
11/20/2019 15:59,4.99235e+18,fraud_Schuppe LLC,entertainment,88.04,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1/9/1956,236ad88e83f060af11d4a371e4c5ce99,1353427142,40.21283,-89.037703,0
12/1/2019 4:46,3504180000000000.0,"fraud_Tillman, Fritsch and Schmitt",misc_net,392.98,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",7/23/1992,dabe9dae6d52560b497065ca3f66fad6,1354337212,39.886593,-83.92931,0
3/6/2020 5:24,6011100000000000.0,fraud_Bogisich-Homenick,misc_net,5.35,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,9/2/1985,c253805b1a9afca12edaf1cf7ab12c77,1362547447,37.622162,-79.273523,0
1/3/2020 3:16,4908850000000000.0,fraud_Rau and Sons,grocery_pos,180.05,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,083adad78d37a2327ba78d4a9330f40d,1357182995,33.209221,-97.326418,0
5/24/2020 1:10,4.662e+18,fraud_Christiansen-Gusikowski,misc_pos,7.87,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,8/4/1963,8e11c4cb7c6d9f71410127ecbbb0a145,1369357822,39.891722,-79.114307,0
12/8/2019 5:16,3549200000000000.0,fraud_Kutch LLC,gas_transport,71.09,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,4/2/1933,6ae6a736e60b78a6d401a29ab11acb85,1354943815,42.801699,-70.93779,0
2/22/2020 15:54,4191110000000000.0,fraud_Macejkovic-Lesch,shopping_pos,5.79,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,10/3/1992,acb952b493bd154dc0ff8c9d843b1b92,1361548456,40.520659,-82.481834,0
12/17/2019 8:23,4610050000000000.0,fraud_Kiehn Inc,grocery_pos,89.69,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,7/8/1989,f8bd49b16508567439cbf7d370b310e6,1355732596,41.374273,-79.184466,0
12/17/2019 17:01,630469000000.0,"fraud_Ledner, Hartmann and Feest",health_fitness,51.18,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,5/1/1936,cafbb853b578108d90aaac927f17564b,1355763669,46.322658,-122.847433,0
12/16/2019 13:15,4.58766e+18,fraud_Stoltenberg-Beatty,shopping_pos,161.39,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",5/8/2004,de58720dbf25dca873148381ecaa1c54,1355663739,40.877809,-87.01178,0
3/24/2019 12:09,3520550000000000.0,fraud_Feil-Morar,health_fitness,109.28,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/2001,b8a50385a396c89d30e2d14c21e4bed1,1332590974,48.455851,-89.456942,0
6/28/2019 18:27,4634960000000000.0,fraud_Ratke and Sons,health_fitness,31.96,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",12/26/1973,59f6d7ae5f29a22f7ddabdeb26adae05,1340908037,41.253997,-96.866743,0
6/8/2019 9:34,3559680000000000.0,"fraud_Tillman, Fritsch and Schmitt",misc_net,77.05,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,3/29/1991,9d40fb9e17526605aece2cbad697c62e,1339148062,44.192075,-75.697796,0
4/23/2019 4:58,4904680000000000.0,fraud_Auer-Mosciski,grocery_pos,93.46,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,a188cf954f2c342b4b562f4829541fb3,1335157139,41.772416,-74.76861,0
1/2/2020 12:02,6597250000000000.0,fraud_Lynch-Wisozk,home,27.24,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,5/16/1968,882000e3f9ab02ad0eba02cd6ef94759,1357128167,43.206539,-93.872599,0
8/19/2019 19:36,5456780000000000.0,fraud_Ullrich Ltd,kids_pets,3.65,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,5/25/1954,6a034ade9a4fb581fed32ae647229de6,1345404961,40.802247,-80.645435,0
10/10/2019 10:28,4908850000000000.0,fraud_Thiel PLC,misc_pos,9.97,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,eed77bdf475cf6b1d94c4b2aa51c2d86,1349864905,31.733047,-97.243355,0
5/27/2019 20:06,3518230000000000.0,fraud_Bode-Schuster,kids_pets,32.79,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,27616b354898bb86be75f6a7a632e8b5,1338149166,32.700788,-96.103592,0
10/7/2019 22:31,4427810000000.0,fraud_Goyette-Herzog,travel,8.82,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,8/16/2000,97c8523f3ef77766cbca956ae9153fd1,1349649098,34.048045,-106.536691,0
2/14/2019 3:44,502038000000.0,"fraud_Haley, Jewess and Bechtelar",shopping_pos,151.83,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",3/18/1980,0c9bae1eceffbb99852da235f849c90d,1329191092,36.712432,-93.762905,0
7/21/2019 19:08,36722700000000.0,"fraud_O'Connell, Botsford and Hand",home,19.59,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,10/28/1987,8e5ccb74c6c28cd543d5f88485f46225,1342897733,32.394336,-110.715489,0
8/31/2019 19:38,3521420000000000.0,"fraud_Hagenes, Kohler and Hoppe",food_dining,40.81,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,11/30/1975,2dd6075eca2e7335ee18104d429b5fb3,1346441923,38.980779,-87.063924,0
6/16/2019 11:23,580954000000.0,fraud_Beier-Hyatt,shopping_pos,188.57,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1/13/1960,b705765e23e69f39366a9bf7352dcb37,1339845798,41.719108,-73.765101,0
3/25/2019 16:19,36913600000000.0,fraud_Bartoletti and Sons,personal_care,8.95,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,2/11/1971,b88636e41a2075561409a6c0775529dc,1332692350,42.937999,-116.531429,0
7/6/2019 22:37,371009000000000.0,"fraud_Baumbach, Feeney and Morar",shopping_net,3.21,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,9/14/2003,57e842ca4ca102c6c38a403f43f328f3,1341614243,32.173085,-83.627361,0
9/2/2019 21:17,2266740000000000.0,"fraud_Wiza, Schaden and Stark",misc_pos,7.32,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,7/25/1972,f31f667d711b6b2c49f6219dc4443b93,1346620647,35.018236,-85.514031,0
3/30/2020 21:37,4873780000000000.0,fraud_Jacobi and Sons,shopping_pos,6.91,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,3/10/1974,6934ab26be646827ac75a852e1efbe42,1364679438,48.203854,-122.891575,0
12/15/2019 23:20,30029100000000.0,fraud_Johns-Hoeger,entertainment,25.17,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,10/9/1970,a80f76728a04be35124d6181ba21f2aa,1355613612,41.958045,-79.599554,0
5/28/2019 11:48,4.2929e+18,fraud_Trantow PLC,grocery_net,8.42,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",8/16/1995,9aa4ad0e053f71c2caf38495e185f7af,1338205726,46.705705,-114.300285,0
8/13/2019 8:21,4451950000000000.0,fraud_Towne LLC,misc_pos,37.67,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,7/30/1980,a8c8c3f2f87e94e7a26fc439e1673bb3,1344846112,34.412494,-101.597651,0
6/4/2020 6:09,3576510000000000.0,fraud_Koepp-Parker,grocery_pos,99.57,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",10/8/1992,fec608ef9f082290cb8bbfb163e0a311,1370326194,33.093758,-81.04366,0
3/7/2020 10:25,213112000000000.0,fraud_Jaskolski-Vandervort,misc_net,2.32,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),6/3/1984,1c71cd2054300a44dca2fa26da859d15,1362651945,34.27144,-81.546954,0
3/17/2020 18:27,2297450000000000.0,fraud_Terry Ltd,home,23.33,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1/13/1960,37129922b45b3fd67cd4dba81c172d95,1363544854,39.915082,-87.998072,0
1/23/2020 10:26,345832000000000.0,fraud_Prohaska-Murray,gas_transport,61.12,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,11/20/1950,38ade42ce9707586e01697b85fa1f684,1358936767,38.639421,-77.886667,0
8/8/2019 4:38,2706980000000000.0,fraud_Boyer PLC,shopping_net,106.91,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,12/18/1978,292a21b74fa485520f5c38f0df7b3ed1,1344400714,40.210993,-82.075256,0
3/20/2019 5:44,501803000000.0,fraud_Cummerata-Jones,gas_transport,53.5,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,9/20/1958,1148dbeb84e65095383a2c95f834c9e4,1332222253,40.600089,-122.986403,0
11/2/2019 7:41,2720430000000000.0,fraud_Corwin-Collins,gas_transport,46.39,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/1997,89985d4f28d095d0b3ad34c7e719a78c,1351842067,44.496303,-70.132263,0
2/7/2020 6:27,38052000000000.0,fraud_Bogisich Inc,grocery_pos,87.72,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,9/11/1995,5e6301027430cc5e6b198e166ddc5aea,1360218465,31.074699,-94.238815,0
8/3/2019 11:37,180046000000000.0,fraud_Will Ltd,food_dining,135.31,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",3/24/1968,50727621f6bf598cf2cd3f5d65d3cb9d,1343993825,45.594832,-122.664471,0
11/17/2019 23:28,3538520000000000.0,"fraud_McDermott, Osinski and Morar",home,4.65,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,9/15/1965,31fa34455534929e3fe64d7cae3ce6ae,1353194897,41.888617,-82.922034,0
12/30/2019 12:59,213164000000000.0,fraud_Stark-Batz,entertainment,74.42,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,4/28/1986,2864bf428e64f104f4c1ec9440d2bd10,1356872394,32.702592,-81.933691,0
10/20/2019 7:43,4.04444e+18,"fraud_Harris, Gusikowski and Heaney",grocery_net,58.11,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,11/9/1970,9f90d815bb8b8629b483c4536afa94d6,1350719031,40.504856,-84.650787,0
5/22/2019 23:05,3520550000000000.0,fraud_Durgan-Auer,misc_net,145.81,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/2001,5a50f5a6e9642f09d2367e8363341c20,1337727953,47.097938,-90.247171,0
11/24/2019 1:58,213107000000000.0,"fraud_Rohan, White and Aufderhar",misc_net,4.35,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,8/14/1979,8dde081e997e977e3552081cd7c64f4c,1353722282,41.435326,-111.640834,0
8/5/2019 0:22,213158000000000.0,fraud_Block Group,misc_pos,6.69,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,8/1/1984,7b430cbaa0f2d32dc6c6fb0e24e88abd,1344126123,41.873253,-109.671622,1
9/12/2019 8:24,375083000000000.0,"fraud_Heller, Gutmann and Zieme",grocery_pos,74.7,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",12/14/1976,b236b0e6b3d76cadf40e9057c33da528,1347438254,48.039756,-97.094419,0
8/4/2019 15:09,4683640000000.0,"fraud_Wuckert, Wintheiser and Friesen",home,86.89,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,7/1/1972,efbc86c2305a3a2f1588871b39e44dd1,1344092991,29.479992,-93.280262,0
4/20/2020 20:37,3540860000000000.0,fraud_Jakubowski Inc,home,19.36,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,11/16/1941,ebf922af4e452fb5d99c4b951fca2cc8,1366490243,44.669436,-111.499249,0
4/14/2020 23:40,4.86131e+18,fraud_Kihn Inc,shopping_pos,120.1,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",12/16/1977,ea63297068782a64ea1fa05226efdda4,1365982832,29.791707,-90.195514,0
8/8/2019 0:46,6011920000000000.0,fraud_Doyle Ltd,grocery_pos,106.79,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,8/30/1957,c30f88c27698fa38e27067138b23c325,1344386791,43.959746,-73.746247,0
7/21/2019 0:47,4069980000000000.0,fraud_Kuphal-Bartoletti,misc_net,27.81,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,9/18/1980,0b8e138ed49d595b326c15bee21ec226,1342831636,38.561487,-82.438857,0
10/5/2019 8:00,3525670000000000.0,fraud_Jewess LLC,shopping_pos,142.8,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,8/13/1990,748c2e5edefe56205c58bc487a24267e,1349424017,45.507242,-87.797565,0
1/1/2019 5:30,3575540000000000.0,fraud_Parisian and Sons,gas_transport,84.88,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/2001,e45f91c6af4ce371f6502a0dc9254b0c,1325395809,34.097789,-89.991146,0
10/28/2019 14:08,6550400000000000.0,fraud_Donnelly LLC,entertainment,168.8,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,8/31/1984,b156151e59b80cd1d9a13e5ae86e17b8,1351433307,25.946494,-81.440553,0
6/9/2020 5:44,4.95859e+18,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,2.5,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,11/27/1950,f17e642d38f4e81c96841ffe00bdeb3c,1370756641,37.853544,-77.422564,0
5/13/2019 2:03,4642260000000000.0,"fraud_Schaefer, Maggio and Daugherty",gas_transport,61.47,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",4/23/1987,4aff5000a612fb2b87652f225a229051,1336874624,39.562167,-109.911227,0
4/1/2019 15:09,30357400000000.0,"fraud_Eichmann, Hayes and Treutel",travel,7.58,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,9/30/1967,c75ddff8a867923aca9ea351552158fd,1333292967,44.45509,-90.181751,0
8/30/2019 23:04,4.97353e+18,"fraud_Bradtke, Torp and Bahringer",personal_care,15.87,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,9/27/1965,9db2daa1082ec1315ae30376699bbfb5,1346367878,34.967351,-95.056863,1
6/19/2019 13:55,213196000000000.0,fraud_Ebert-Daugherty,travel,9.35,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,7/24/1969,646b3abf261fd5c608519ed92893820a,1340114102,41.180147,-92.548446,0
5/18/2020 13:50,6011720000000000.0,"fraud_Willms, Kris and Bergnaum",shopping_pos,2.26,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,11/29/1981,2314f532ea695b41e4d9ec24e5ba6542,1368885046,46.624359,-118.732209,0
2/5/2020 17:44,675910000000.0,"fraud_Medhurst, Cartwright and Ebert",personal_care,11.05,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,3/16/1964,9ca76947ac35937dfbe5a48c48a4e0bb,1360086287,40.986899,-73.884862,0
1/4/2019 19:31,3589260000000000.0,fraud_Beier LLC,entertainment,39.56,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,a219a9bbef6351f3e31c36ecbdcbe795,1325705500,40.051267,-77.914167,0
6/12/2019 12:42,4634960000000000.0,fraud_Jewess LLC,shopping_pos,4.58,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",12/26/1973,861cc4b8e3eebcad27a7163b310fdf85,1339504945,40.820922,-96.60231,0
5/13/2020 7:01,3596360000000000.0,fraud_Kutch LLC,gas_transport,62.04,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,5/27/1973,e4bb9cf3fefece1bac60cabd048322ab,1368428489,41.185584,-78.109231,0
10/6/2019 12:29,4377340000000000.0,fraud_Gulgowski LLC,home,123.76,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",4/19/1982,88e2f4653c6211fc790721f7b0ec555d,1349526575,35.20531,-84.745095,0
8/5/2019 11:16,371226000000000.0,fraud_Erdman-Kertzmann,gas_transport,50.16,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,12/24/1974,9723f2ff161701346bc626d3add47dd4,1344165381,38.938262,-88.978193,0
4/7/2019 20:05,4585130000000.0,fraud_Hermann and Sons,shopping_pos,9.52,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,4/18/1972,563583ec1bdc441d327b9561831b7034,1333829127,39.067067,-94.359384,0
1/17/2020 3:43,4.2205e+18,fraud_Cruickshank-Mills,entertainment,6.29,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,5/22/1966,3b7bcba78b04b3274c9e80dd20656ebf,1358394220,34.343225,-117.009945,0
1/27/2019 14:36,6597890000000000.0,"fraud_O'Reilly, Mohr and Purdy",home,27.64,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964,808b490ae96f32fe73f3233bb2df5141,1327674986,32.794168,-97.700418,0
6/14/2020 9:06,4707870000000000.0,fraud_Volkman-Predovic,shopping_net,151.62,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",2/4/1967,95039527eb3224019998772dc7afab5a,1371200771,35.926531,-82.629232,0
12/7/2019 18:53,4173950000000000.0,fraud_Fadel Inc,health_fitness,60.27,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,a81fff6b0c132cc9a5c56b6208433e28,1354906407,39.719486,-73.942851,0
7/19/2019 14:17,4561370000000000.0,"fraud_Zboncak, Rowe and Murazik",shopping_net,7.47,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,11/1/1988,0c73c01c1c16ec4dc35de1545d579001,1342707474,34.363855,-81.461084,0
1/25/2019 3:38,3589260000000000.0,fraud_Rodriguez Group,gas_transport,89.33,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,e1d5c98542ecd32085488d7359032367,1327462702,40.001865,-78.882495,0
10/14/2019 10:38,6011720000000000.0,fraud_Deckow-O'Conner,grocery_pos,258.6,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,11/29/1981,21f6dd3d39edee27e051d1c723c24b7d,1350211128,46.290302,-118.436168,0
7/17/2019 18:31,4671730000000000.0,fraud_Hirthe-Beier,health_fitness,26.84,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,67fab319186f301085ae1334ed9dd6bc,1342549876,40.162446,-86.39219,0
7/20/2019 15:03,2296010000000000.0,"fraud_Kerluke, Kertzmann and Wiza",misc_net,1.09,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,9/1/1999,ab913cdb4b23770219df2dae027ba50b,1342796589,40.296558,-74.626015,0
1/22/2019 9:56,180085000000000.0,fraud_Marks Inc,gas_transport,98.16,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,12/8/1985,5348b859e5fcdcffd0dc0421c8aedeff,1327226183,39.836892,-89.162663,0
12/10/2019 12:09,4430880000000000.0,fraud_Emmerich-Rau,personal_care,42.88,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,11/4/1939,8642997331869606c47e45cf1b335c42,1355141367,38.783725,-107.306782,0
6/3/2019 23:08,2229820000000000.0,fraud_Waters-Cruickshank,health_fitness,106.26,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",2/17/1958,dcaf56d076618a81416aa7f078232b23,1338764927,31.07187,-89.726838,0
3/15/2020 20:22,2706980000000000.0,"fraud_Graham, Hegmann and Hammes",food_dining,59.58,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,12/18/1978,1a148dc4b9f7696dbecb5277d83a897c,1363378936,39.246605,-82.361148,0
4/29/2019 2:47,4826660000000000.0,"fraud_Boehm, Block and Jakubowski",misc_pos,67.89,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,12/29/1963,b96a38b49a82ca6fbbed2961ba20bbd2,1335667634,42.09674,-70.360338,0
2/21/2020 6:13,4600160000000.0,fraud_Cummerata-Jones,gas_transport,58.72,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",9/8/1969,9cf284de90231193dd1b474acae485ed,1361427195,26.094761,-80.793,0
6/19/2019 0:28,502013000000.0,"fraud_Schultz, Simonis and Little",grocery_pos,117.58,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,9/20/1945,9c85a2dad80ed0db81e6e44116962b60,1340065725,41.894027,-74.470162,0
10/15/2019 7:31,4129770000000000.0,fraud_Bins-Rice,gas_transport,61.96,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",6/14/1972,074baf57fabadae6c0fc41bd1d5c3572,1350286260,47.629514,-97.178793,0
8/17/2019 12:36,3525590000000000.0,fraud_Treutel-King,travel,6.03,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,7/20/1984,35b765abeac9e03e19692b09cd1b096f,1345207008,36.119226,-79.007637,0
9/29/2019 3:38,36192600000000.0,fraud_Cummings Group,grocery_net,57.38,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,4/11/1976,b50c693da47eeb97078f927c93c823f7,1348889914,35.501331,-107.372311,0
